budget,id,popularity,release_date,revenue,title,vote_average,vote_count,actor,director,return,release_year,tag
0,47095,4.946028,1993-06-25,0.0,House of Cards,6.7,17.0,"['Tommy Lee Jones', 'Asha Menina', 'Kathleen Turner', 'Shiloh Strong']",Michael Lessac,0.0,1993-01-01,When Ruth Matthews husband killed fall archaeological dig daughter Sally handle father death odd manner Sally condition worsens Ruth take see Jake expert childhood autism Jake attempt bring Sally mental disarray traditional therapy method Ruth take different route She risk sanity attempting enter daughter mind make sense seemingly bizarre thing Sally including building wondrous house cardsA Journey That Will Open Your Mind ... And Touch Your Heart 'Drama 'TommyLeeJones 'AshaMenina 'KathleenTurner 'ShilohStrong 'MichaelLessac
0,10407,4.569249,1992-06-12,0.0,Housesitter,5.6,111.0,"['Steve Martin', 'Goldie Hawn', 'Dana Delany', 'Suzanne Whang']",Frank Oz,0.0,1992-01-01,After building dream house architect Newton Davis proposes marriage girlfriend summarily rejected seek solace one-night stand waitress never imagining woman slept would end posing wife Gwen ruse effective time Newton learns marriage entire town feel like know him.She turning house home ... 'Comedy 'Romance 'SteveMartin 'GoldieHawn 'DanaDelany 'SuzanneWhang 'FrankOz
65000000,9292,9.782014,1991-05-23,17218080.0,Hudson Hawk,5.4,275.0,"['Bruce Willis', 'Danny Aiello', 'Andie MacDowell', 'James Coburn']",Michael Lehmann,0.2648935384615384,1991-01-01,Eddie Hawkins called Hudson Hawk released ten year prison planning spend rest life honestly But crazy Mayflower couple blackmail steal work Leonardo Vinci refuse threaten kill friend Tommy.Danger middle name 'Action 'Adventure 'Comedy 'BruceWillis 'DannyAiello 'AndieMacDowell 'JamesCoburn 'MichaelLehmann
0,48745,0.1223,1990-09-09,0.0,Mindwalk,6.5,13.0,"['Liv Ullmann', 'Sam Waterston', 'John Heard', 'Ione Skye']",Bernt Amadeus Capra,0.0,1990-01-01,politician visit poet friend Mont St. Michael France While walking medieval island discussing philosophy life happen upon Sonja scientist recluse join conversation The two men listen idea brilliant woman discus idea work politician poet lives 'Drama 'LivUllmann 'SamWaterston 'JohnHeard 'IoneSkye 'BerntAmadeusCapra
11000000,2297,7.693274,1991-11-15,0.0,Kafka,6.6,28.0,"['Jeremy Irons', 'Theresa Russell', 'Armin Mueller-Stahl', 'Joel Grey']",Steven Soderbergh,0.0,1991-01-01,Kafka insurance worker get embroiled underground group co-worker murdered The underground group responsible bombing town attempting thwart secret organization control major event society eventually penetrates secret organization must confront them 'Comedy 'Drama 'Mystery 'JeremyIrons 'TheresaRussell 'ArminMueller-Stahl 'JoelGrey 'StevenSoderbergh
15000000,951,3.67003,1990-12-21,201957688.0,Kindergarten Cop,5.8,643.0,"['Arnold Schwarzenegger', 'Penelope Ann Miller', 'Pamela Reed', 'Linda Hunt']",Ivan Reitman,13.463845866666666,1990-01-01,Hard-edged cop John Kimble get bargained go undercover kindergarten teacher get good brutal drug lord time protecting man young son Pitted class boisterous moppet whose antic try patience test mettle Kimble may met match way one.Go ahead tell n't homework 'Comedy 'ArnoldSchwarzenegger 'PenelopeAnnMiller 'PamelaReed 'LindaHunt 'IvanReitman
0,10804,5.169223,1991-02-15,0.0,King Ralph,5.3,88.0,"['John Goodman', ""Peter O'Toole"", 'John Hurt', 'Camille Coduri']",David S. Ward,0.0,1991-01-01,relative take Royal throne luck American slob must learn way English.When Ralph becomes royalty laughter reign 'Comedy 'Family 'JohnGoodman PeterO'Toole 'JohnHurt 'CamilleCoduri 'DavidS.Ward
0,5765,7.431507,1992-01-14,0.0,Knight Moves,5.7,47.0,"['Christopher Lambert', 'Diane Lane', 'Tom Skerritt', 'Daniel Baldwin']",Carl Schenkel,0.0,1992-01-01,psychologist fall world-class chess player suspected odd murder linked game.In game life death ... one wrong move could last ... 'Mystery 'Thriller 'ChristopherLambert 'DianeLane 'TomSkerritt 'DanielBaldwin 'CarlSchenkel
29000000,9319,10.550259,1991-12-11,59509925.0,The Last Boy Scout,6.5,502.0,"['Bruce Willis', 'Damon Wayans', 'Chelsea Field', 'Noble Willingham']",Tony Scott,2.052066379310345,1991-01-01,When girl detective Joe Hallenback protecting get murdered boyfriend murdered girl ex-football player Jimmy Dix attempt investigate solve case What discover deep seated corruption going crooked politician owner pro football team.Everyone counted But 're get back game 'Action 'Thriller 'BruceWillis 'DamonWayans 'ChelseaField 'NobleWillingham 'TonyScott
0,2007,9.968395,1992-12-30,7286388.0,Lorenzo's Oil,6.6,108.0,"['Susan Sarandon', 'Nick Nolte', 'Peter Ustinov', 'Ann Hearn']",George Miller,0.0,1992-01-01,Lorenzo Odone normal child age After strange thing began happen would blackout memory lapse strange mental phemonenons eventually diagnosed suffering ALD extremely rare incurable degenerative brain disorder Frustrated failing doctor medicine area Odones begin educate themselvesSome people make miracle 'Drama 'SusanSarandon 'NickNolte 'PeterUstinov 'AnnHearn 'GeorgeMiller
0,10995,7.281965,1992-02-22,0.0,The Lover,6.5,100.0,"['Jane March', 'Tony Leung Ka-Fai', 'Frédérique Meininger', 'Arnaud Giovaninetti']",Jean-Jacques Annaud,0.0,1992-01-01,poor French teenage girl engages illicit affair wealthy Chinese heir 1920s Saigon For first time young life control wields deftly besotted lover throughout series clandestine meeting torrid encounters.She gave innocence passion body The one thing could n't give love 'Drama 'Romance 'JaneMarch 'TonyLeungKa-Fai 'FrédériqueMeininger 'ArnaudGiovaninetti 'Jean-JacquesAnnaud
20000000,2612,4.414928,1990-10-12,15379253.0,Mr. Destiny,6.1,60.0,"['Jim Belushi', 'Michael Caine', 'Linda Hamilton', 'Jon Lovitz']",James Orr,0.76896265,1990-01-01,Larry Burrows unhappy feel powerless life belief entire life could turned differently missed shot baseball game kid One night meet mysterious man could change fate offering alternative life always dreamed But Burrows embarks journey self discovery realises even new life problem drawback Larry Burrows Wished For All ... Until All That Wished For Came True 'Fantasy 'Comedy 'ScienceFiction 'Romance 'JimBelushi 'MichaelCaine 'LindaHamilton 'JonLovitz 'JamesOrr
0,10413,9.812648,1993-01-15,0.0,Nowhere to Run,5.5,120.0,"['Jean-Claude Van Damme', 'Rosanna Arquette', 'Kieran Culkin', 'Ted Levine']",Robert Harmon,0.0,1993-01-01,Escaped convict Sam Gillen single handedly take ruthless developer determined evict Clydie widow two young child Nobody know Sam is.When law n't protect innocent hero left outlaw 'Action 'Adventure 'Drama 'Thriller 'Jean-ClaudeVanDamme 'RosannaArquette 'KieranCulkin 'TedLevine 'RobertHarmon
0,2611,10.313689,1991-05-24,21830957.0,Only the Lonely,6.2,40.0,"['John Candy', ""Maureen O'Hara"", 'Ally Sheedy', 'Kevin Dunn']",Chris Columbus,0.0,1991-01-01,Danny Muldoon Chicago policeman still life overbearing mother Rose meet fall love Theresa Luna whose father owns local funeral parlour Naturally mother object relationship Danny Theresa must either overcome objection give romance.The Man The Woman The Mother 'Comedy 'Romance 'JohnCandy MaureenO'Hara 'AllySheedy 'KevinDunn 'ChrisColumbus
15000000,10538,18.451321,1992-11-05,44065653.0,Passenger 57,5.6,264.0,"['Wesley Snipes', 'Bruce Payne', 'Tom Sizemore', 'Alex Datcher']",Kevin Hooks,2.9377102,1992-01-01,infamous terrorist evaded capture long time extremely clever ruthless Things get interesting hijack plane carrying famous security expert John Cutter n't stand sort thing.He ex-cop bad mouth bad attitude bad seat For terrorist flight 163 bad news 'Action 'Adventure 'Thriller 'WesleySnipes 'BrucePayne 'TomSizemore 'AlexDatcher 'KevinHooks
22000000,11092,7.025657,1990-07-26,221303188.0,Presumed Innocent,6.6,155.0,"['Harrison Ford', 'Brian Dennehy', 'Raúl Juliá', 'Bonnie Bedelia']",Alan J. Pakula,10.059235818181818,1990-01-01,Life take nasty twist D.A Rusty Sabich woman romantically involved murdered assigned investigate case soon charged murder 'Drama 'Thriller 'Crime 'Mystery 'HarrisonFord 'BrianDennehy 'RaúlJuliá 'BonnieBedelia 'AlanJ.Pakula
0,14904,2.616309,1991-08-15,524668.0,Proof,6.3,24.0,"['Hugo Weaving', 'Russell Crowe', 'Geneviève Picot', 'Heather Mitchell']",Jocelyn Moorhouse,0.0,1991-01-01,The life blind photographer looked housekeeper disrupted arrival agreeable restaurant worker.Photographs n't lie people 'Drama 'HugoWeaving 'RussellCrowe 'GenevièvePicot 'HeatherMitchell 'JocelynMoorhouse
17010000,19065,2.07443,1991-08-09,24941969.0,Pure Luck,5.5,32.0,"['Martin Short', 'Danny Glover', 'Harry Shearer', 'Sheila Kelley']",Nadia Tass,1.4663121105232215,1991-01-01,The daughter wealthy businessman disappeared Mexico effort find unsuccessful psychologist knowing girl ultra bad luck persuades father send Mexico one employee accountant super bad luck find Perhaps lucky bad luck could help find unlucky girl.Somewhere Mexican Riviera beautiful rich heiress gone missing Only one man find Unfortunately sent two 'Comedy 'Crime 'Mystery 'MartinShort 'DannyGlover 'HarryShearer 'SheilaKelley 'NadiaTass
4500000,3176,12.701098,2000-12-16,25000000.0,Battle Royale,7.3,992.0,"['Takeshi Kitano', 'Tsuyako Kinoshita', 'Eri Ishikawa', 'Sayaka Ikeda']",Kinji Fukasaku,5.555555555555555,2000-01-01,future Japanese government capture class ninth-grade student force kill revolutionary Battle Royale act.Could kill best friend 'Drama 'Thriller 'Adventure 'TakeshiKitano 'TsuyakoKinoshita 'EriIshikawa 'SayakaIkeda 'KinjiFukasaku
1000000,9261,2.709403,1993-08-04,6933459.0,The Wedding Banquet,6.8,42.0,"['Kuei Ya-Lei', 'Sihung Lung', 'May Chin', 'Winston Chao']",Ang Lee,6.933459,1993-01-01,Taiwanese-American man happily settled New York American boyfriend plan marriage convenience Chinese woman order keep parent back get woman green card Chaos follows parent arrive New York wedding.You cordially invited wedding everybody want kiss bride ... except groom 'Comedy 'Drama 'Romance 'KueiYa-Lei 'SihungLung 'MayChin 'WinstonChao 'AngLee
0,23908,7.210452,1992-04-24,0.0,A Midnight Clear,6.9,29.0,"['Peter Berg', 'Kevin Dillon', 'Arye Gross', 'Ethan Hawke']",Keith Gordon,0.0,1992-01-01,Set 1944 France American Intelligence Squad locates German Platoon wishing surrender rather die Germany final war offensive The two group men isolated war present put aside difference spend Christmas together surrender plan turn bad side forced fight other 'Drama 'History 'PeterBerg 'KevinDillon 'AryeGross 'EthanHawke 'KeithGordon
0,10729,4.122959,1990-07-13,0.0,Quick Change,6.3,75.0,"['Bill Murray', 'Geena Davis', 'Randy Quaid', 'Jason Robards']",Bill Murray,0.0,1990-01-01,With aid girlfriend Phyllis Potter best friend Loomis Grimm enters Manhattan bank dressed clown creates hostage situation executes flawless robbery The thing left trio make getaway city airport sound simple enough seems fate desert immediately bank heist One mishap another conspires keep robber reaching freedom.The bank robbery easy But getting New York nightmare 'Comedy 'Crime 'BillMurray 'GeenaDavis 'RandyQuaid 'JasonRobards 'BillMurray
35000000,20763,5.618237,1992-02-21,4651977.0,Radio Flyer,6.6,54.0,"['Elijah Wood', 'Lorraine Bracco', 'Adam Baldwin', 'John Heard']",Richard Donner,0.1329136285714285,1992-01-01,father reminisces childhood younger brother moved new town mother new husband dog Shane When younger brother subjected physical abuse hand brutal stepfather Mike decides convert toy trolley Radio Flyer plane fly safety.Powered imagination 'Drama 'ElijahWood 'LorraineBracco 'AdamBaldwin 'JohnHeard 'RichardDonner
0,2047,3.790875,1993-09-10,0.0,The Real McCoy,5.8,42.0,"['Kim Basinger', 'Val Kilmer', 'Terence Stamp', 'David Dwyer']",Russell Mulcahy,0.0,1993-01-01,Karen McCoy released prison nothing clothes back Before incarcerated Karen bank robber time wish nothing settle start new life Unfortunately dirty parole officer old business partner idiot ex-husband unthinkable order save son 'Action 'Crime 'Drama 'Thriller 'KimBasinger 'ValKilmer 'TerenceStamp 'DavidDwyer 'RussellMulcahy
0,14249,7.429491,1990-02-16,15645616.0,Revenge,6.0,89.0,"['Kevin Costner', 'Anthony Quinn', 'Madeleine Stowe', 'Tomás Milián']",Tony Scott,0.0,1990-01-01,Michael Jay Cochran left Navy year quite sure going except know want holiday decides visit Tiburon Mendez powerful shady Mexican businessman flew Alaska hunting trip Arriving Mendez mansion Mexico immediately surprised beauty youth Mendez wife Miryea.A passion denied betrayal forgiven 'Thriller 'Drama 'Romance 'Crime 'KevinCostner 'AnthonyQuinn 'MadeleineStowe 'TomásMilián 'TonyScott
0,11634,10.58342,1998-10-23,0.0,Show Me Love,7.1,134.0,"['Alexandra Dahlström', 'Rebecka Liljeberg', 'Mathias Rust', 'Erica Carlson']",Lukas Moodysson,0.0,1998-01-01,Åmål small insignificant town nothing ever happens latest trend date get Young Elin bit bad reputation come guy fact never done Another girl school Agnes love shy anything For different reason Elin end Agnes birthday party guest They girl night together Elin desperately avoids Agnes refusing even consider homosexuality.Two girl One love 'Comedy 'Romance 'Drama 'AlexandraDahlström 'RebeckaLiljeberg 'MathiasRust 'EricaCarlson 'LukasMoodysson
0,8222,4.563892,1991-10-23,1710057.0,High Heels,7.2,66.0,"['Victoria Abril', 'Marisa Paredes', 'Miguel Bosé', 'Anna Lizaran']",Pedro Almodóvar,0.0,1991-01-01,High Heels murder mystery comedy centering flamboyant actress Becky del Paramo daughter Rebecca television anchorwoman After estranged year Becky re-enters Rebecca life come perform concert Rebecca find married one Becky ex-lovers Manuel The mother daughter begin making lost time suddenly murder occurs ... nan 'Comedy 'Drama 'Romance 'VictoriaAbril 'MarisaParedes 'MiguelBosé 'AnnaLizaran 'PedroAlmodóvar
0,20067,4.166882,1999-10-28,0.0,Things You Can Tell Just by Looking at Her,6.4,14.0,"['Glenn Close', 'Calista Flockhart', 'Holly Hunter', 'Cameron Diaz']",Rodrigo García,0.0,1999-01-01,California group woman struggle personal problem path intertwine unexpected way Dr. Elaine Keener sole caretaker aging mother turn tarot card reader Christine spiritual aid Christine grapple angst due lover debilitating illness Meanwhile bank manager deal unwanted pregnancy two sister pursue romantic interest housewife get back dating game.A man see woman want know 'Drama 'Romance 'GlennClose 'CalistaFlockhart 'HollyHunter 'CameronDiaz 'RodrigoGarcía
0,12395,3.212558,1992-04-03,0.0,Thunderheart,6.0,68.0,"['Val Kilmer', 'Sam Shepard', 'Graham Greene', 'Fred Ward']",Michael Apted,0.0,1992-01-01,FBI man Sioux background sent reservation help murder investigation come term heritage.Two men different world Two cop killer Together must uncover secret Together must discover truth 'Action 'Adventure 'Crime 'Mystery 'Thriller 'ValKilmer 'SamShepard 'GrahamGreene 'FredWard 'MichaelApted
0,23719,4.720595,1994-12-02,5777916.0,Trapped in Paradise,5.8,58.0,"['Nicolas Cage', 'Jon Lovitz', 'Dana Carvey', 'Mädchen Amick']",George Gallo,0.0,1994-01-01,The Firpo Brothers get away anything They n't get away The Firpo Brothers get away anything They n't get away 'Action 'Comedy 'NicolasCage 'JonLovitz 'DanaCarvey 'MädchenAmick 'GeorgeGallo
9500000,483,8.528622,1990-05-01,14560247.0,Wild at Heart,7.0,341.0,"['Nicolas Cage', 'Laura Dern', 'Willem Dafoe', 'J.E. Freeman']",David Lynch,1.5326575789473684,1990-01-01,Young lover Sailor Lula run variety weirdo Lula mom hired kill Sailor.A wild crazy love story 'Comedy 'Crime 'Thriller 'NicolasCage 'LauraDern 'WillemDafoe J.E.Freeman 'DavidLynch
0,10166,8.208991,1990-02-16,15360553.0,The Witches,6.7,224.0,"['Anjelica Huston', 'Mai Zetterling', 'Jasen Fisher', 'Jane Horrocks']",Nicolas Roeg,0.0,1990-01-01,young boy named Luke grandmother vacation discover hotel hosting international witch convention Grand High Witch unveiling master plan turn child mouse Will Luke fall victim witch plot stop Saving world witch tall order boy 've turned mouse 'Adventure 'Fantasy 'Horror 'AnjelicaHuston 'MaiZetterling 'JasenFisher 'JaneHorrocks 'NicolasRoeg
25000000,11676,6.287242,1997-07-18,0.0,Nothing to Lose,6.3,174.0,"['Tim Robbins', 'Martin Lawrence', 'John C. McGinley', 'Kelly Preston']",Steve Oedekerk,0.0,1997-01-01,Advertising executive Nick Beame learns wife sleeping employer state despair encounter bumbling thief whose attempted carjacking go awry Nick take involuntary joyride Soon betrayed businessman incompetent crook strike partnership develop robbery-revenge scheme But turn criminal area n't appreciate competition.When odds sometimes bet 'Action 'Adventure 'Comedy 'TimRobbins 'MartinLawrence 'JohnC.McGinley 'KellyPreston 'SteveOedekerk
